,url
717,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017062948067_0263/102,184,2207,1418/551,354/0/default.jpg"
719,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015062329002_0102/131,1101,2904,2264/363,282/0/default.jpg"
722,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012041724028_0038/595,610,467,798/467,/0/default.jpg"
726,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010060106052_0402/460,1050,1626,1270/406,317/0/default.jpg"
728,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008011113001_0001/1228,566,234,319/234,/0/default.jpg"
729,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009052603021_0069/954,1128,516,418/516,418/0/default.jpg"
730,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009070710001_0740/282,967,2646,2059/330,257/0/default.jpg"
731,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017051629009_0239/39,97,1191,1998/297,/0/default.jpg"
733,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012072413001_0017/166,282,3157,4937/394,/0/default.jpg"
736,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014012124009_0163/113,1758,388,390/388,/0/default.jpg"
738,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020900120_0033/227,404,459,286/459,286/0/default.jpg"
739,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008061612006_0202/612,2161,663,528/331,264/0/default.jpg"
744,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009072210001_0741/507,767,3974,2401/496,300/0/default.jpg"
746,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015022324001_0044/257,838,124,775/124,/0/default.jpg"
749,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009041403026_0361/411,995,1193,1266/298,/0/default.jpg"
750,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020200052_0151/320,879,1298,1069/324,267/0/default.jpg"
751,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014082224006_0057/656,92,1849,3629/462,/0/default.jpg"
753,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009041403025_0288/295,1003,1732,1236/432,308/0/default.jpg"
756,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008010703001_0379/380,1008,1017,1202/508,/0/default.jpg"
758,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009011903008_0046/433,2736,1070,828/535,413/0/default.jpg"
765,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009082503001_0348/640,1308,1211,1284/302,/0/default.jpg"
766,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009042403011_0657/938,1354,935,512/935,512/0/default.jpg"
768,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009090903005_0018/387,2780,1576,383/1576,383/0/default.jpg"
770,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009052803016_0586/501,1886,437,692/437,/0/default.jpg"
772,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012012513002_0072/1514,3044,329,92/329,92/0/default.jpg"
773,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009052803002_0039/908,569,788,580/394,289/0/default.jpg"
774,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014102226004_0309/36,1324,1243,785/621,392/0/default.jpg"
775,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016051028011_0031/192,485,546,450/546,450/0/default.jpg"
777,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017092148003_0014/1020,28,541,663/270,/0/default.jpg"
778,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012050408051_0005/151,1636,1506,922/752,460/0/default.jpg"
779,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013112724003_0132/383,590,331,333/331,/0/default.jpg"
780,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014092424002_0173/251,1252,398,391/398,391/0/default.jpg"
785,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016101248023_0498/522,1414,862,663/431,331/0/default.jpg"
786,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008082200018_0118/89,239,1446,2290/361,/0/default.jpg"
789,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012041108160_0171/17,995,1331,898/665,448/0/default.jpg"
792,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008091800047_0016/1488,780,432,431/432,431/0/default.jpg"
793,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016050948120_0001/432,993,530,342/530,342/0/default.jpg"
794,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012092808104_0018/498,4252,2808,195/2808,195/0/default.jpg"
797,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010011103007_0033/476,692,1660,1109/414,277/0/default.jpg"
798,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018071248019_0042/557,2295,565,120/565,120/0/default.jpg"
801,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017112748509_0304/1681,842,382,210/382,210/0/default.jpg"
803,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2007072403001_0644/1331,1995,354,412/354,/0/default.jpg"
805,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008091813002_0010/545,1778,448,279/448,279/0/default.jpg"
807,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017073107004_0221/474,1284,1180,347/1180,347/0/default.jpg"
809,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014042406050_0140/1629,1203,527,640/263,/0/default.jpg"
810,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014021008105_0037/791,1239,338,616/338,/0/default.jpg"
811,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015062329001_0234/966,1431,2072,2597/258,/0/default.jpg"
812,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013072208005_0012/223,480,754,1636/377,/0/default.jpg"
814,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020203027_0502/437,1117,1870,1439/467,359/0/default.jpg"
815,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020200022_0078/1313,1456,165,616/165,/0/default.jpg"
816,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009042903009_0121/117,120,1664,2622/415,/0/default.jpg"
819,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009031810001_0303/35,60,1133,397/1133,397/0/default.jpg"
820,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009042303024_0086/857,543,1795,1153/448,288/0/default.jpg"
821,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014112108124_0188/161,279,940,989/469,/0/default.jpg"
823,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018102428010_0149/7,181,2687,1760/671,440/0/default.jpg"
824,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008091503014_0030/378,1042,930,596/465,297/0/default.jpg"
825,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015062329003_0022/1442,2414,391,545/391,/0/default.jpg"
826,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011050412004_0265/4,200,2217,3095/277,/0/default.jpg"
830,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013082608001_0401/547,1188,284,168/284,168/0/default.jpg"
831,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018052348003_0015/183,233,251,654/251,/0/default.jpg"
832,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018082328004_0232/1730,4128,3491,2509/435,313/0/default.jpg"
835,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009041403005_0143/398,456,788,621/394,310/0/default.jpg"
836,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009012800034_0034/315,392,480,462/480,462/0/default.jpg"
837,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016120729004_0163/265,312,921,1044/460,/0/default.jpg"
838,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018010826032_0036/410,1050,534,263/534,263/0/default.jpg"
841,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2020052028001_0024/194,279,4553,6939/284,/0/default.jpg"
844,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006111601034_0166/729,1292,1548,1083/387,270/0/default.jpg"
845,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008091813002_0019/67,82,1192,608/596,304/0/default.jpg"
847,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006112400019_0036/560,1142,706,965/353,/0/default.jpg"
848,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018120428005_0300/955,611,2725,4101/340,/0/default.jpg"
849,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009042303024_0305/527,814,1592,2028/397,/0/default.jpg"
850,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009082103024_0222/494,1545,519,241/519,241/0/default.jpg"
851,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015110908001_0152/423,925,159,259/159,/0/default.jpg"
852,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020603020_0094/419,1566,1269,790/634,395/0/default.jpg"
854,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014032128001_0044/242,2463,2881,467/2881,467/0/default.jpg"
856,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016050948125_0076/486,1358,639,399/639,399/0/default.jpg"
857,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017101748028_0060/200,439,1335,706/667,352/0/default.jpg"
858,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2019092626004_0057/191,221,1143,1554/285,/0/default.jpg"
859,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010052806024_0022/185,1824,1623,504/1623,504/0/default.jpg"
860,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017050848110_0278/216,1248,293,203/293,203/0/default.jpg"
862,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009042803023_0059/669,381,684,816/341,/0/default.jpg"
864,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012112724003_0057/188,122,1597,123/1597,123/0/default.jpg"
865,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2019080528003_0231/110,3485,494,529/494,/0/default.jpg"
866,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010080203004_0005/1115,2824,309,359/309,/0/default.jpg"
867,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2007082010001_0137/311,993,1118,1267/279,/0/default.jpg"
869,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014060208020_0096/259,549,205,408/205,/0/default.jpg"
870,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017101626019_0038/9,37,989,1425/494,/0/default.jpg"
871,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009082013001_1403/882,413,1105,2037/276,/0/default.jpg"
872,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009031600103_0064/513,716,1086,936/543,468/0/default.jpg"
873,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010090110005_0220/346,1001,214,205/214,205/0/default.jpg"
877,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006112101053_0758/295,633,1014,679/507,339/0/default.jpg"
878,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014030308049_0091/122,285,564,464/564,464/0/default.jpg"
879,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2020062628007_0156/2670,2242,1107,1591/276,/0/default.jpg"
881,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013110424033_0396/61,1733,284,341/284,/0/default.jpg"
885,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009041403026_0142/445,1174,1383,938/691,469/0/default.jpg"
887,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009052603021_0206/289,1995,667,710/333,/0/default.jpg"
888,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016012026001_0187/1399,88,363,496/363,/0/default.jpg"
891,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013040824075_0151/377,1327,1266,417/1266,417/0/default.jpg"
893,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012112308029_0001/0,0,1778,2816/444,/0/default.jpg"
895,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017100948134_0015/50,1513,1625,353/1625,353/0/default.jpg"
896,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009011603003_0029/253,762,126,310/126,/0/default.jpg"
900,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2019072928003_0060/1243,1009,4047,5411/505,/0/default.jpg"
901,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009052803016_0944/599,1712,338,430/338,/0/default.jpg"
903,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014070824001_0004/0,79,2329,2997/290,/0/default.jpg"
904,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013061408036_0128/2669,2893,280,826/280,/0/default.jpg"
905,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020900098_0121/346,1922,896,352/896,352/0/default.jpg"
908,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009042804038_0051/83,608,677,629/338,314/0/default.jpg"
910,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010072710001_0023/426,892,1182,949/591,474/0/default.jpg"
912,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018102428012_0339/41,197,4182,5202/261,/0/default.jpg"
913,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015030208071_0366/0,2011,413,447/413,/0/default.jpg"
914,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018040928002_0048/769,649,8656,6828/540,425/0/default.jpg"
916,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010090710001_0007/311,472,1741,1072/434,268/0/default.jpg"
917,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2019070248518_0253/385,1986,1229,105/1229,105/0/default.jpg"
918,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013121126007_0020/442,676,3098,3997/386,/0/default.jpg"
919,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006082800053_0028/832,2019,989,1087/494,/0/default.jpg"
921,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014032028004_0281/495,2357,1441,976/720,487/0/default.jpg"
924,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016101848034_0079/224,2251,202,199/202,199/0/default.jpg"
927,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008012312001_0533/146,1140,1562,993/781,496/0/default.jpg"
929,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009081312001_0746/188,869,1535,1437/383,358/0/default.jpg"
933,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013110424008_0004/744,2532,1018,432/1018,432/0/default.jpg"
937,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016030248050_0089/486,1091,2483,2313/310,289/0/default.jpg"
938,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009103010001_1162/2040,439,1131,1898/282,/0/default.jpg"
939,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014072108075_0940/1236,1191,526,112/526,112/0/default.jpg"
941,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020503012_0074/1097,1310,629,541/314,270/0/default.jpg"
942,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016041908045_0001/625,1339,158,259/158,/0/default.jpg"
944,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013090324004_0217/175,467,1656,1521/413,380/0/default.jpg"
945,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015090829001_0827/60,810,308,309/308,/0/default.jpg"
946,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006082800053_0035/1211,2464,666,695/333,/0/default.jpg"
947,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011072020001_0007/210,436,1242,1671/310,/0/default.jpg"
949,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014013126001_1174/543,1648,586,458/586,458/0/default.jpg"
951,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006111401052_0031/170,314,1403,1902/350,/0/default.jpg"
952,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009012800073_0107/1024,339,530,585/265,/0/default.jpg"
954,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013081324002_0189/277,665,1259,854/629,426/0/default.jpg"
955,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012051124001_0002/1063,2362,807,358/807,358/0/default.jpg"
958,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015011224008_0259/534,2455,432,102/432,102/0/default.jpg"
960,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010012210004_0384/419,1348,910,431/910,431/0/default.jpg"
962,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2007110612002_0017/199,305,1390,1247/347,311/0/default.jpg"
963,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009103010001_0934/1886,1680,1300,1902/324,/0/default.jpg"
964,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010062306055_0209/661,755,1982,1837/495,459/0/default.jpg"
966,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014030448004_0104/341,1528,1538,1241/384,310/0/default.jpg"
968,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013093028004_0404/355,621,234,290/234,/0/default.jpg"
969,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016052548026_0427/74,1004,172,425/172,/0/default.jpg"
974,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2007082010001_0325/399,787,1044,1417/261,/0/default.jpg"
975,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020900120_0049/475,455,634,353/634,353/0/default.jpg"
977,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010080203004_0267/322,893,1966,1299/491,324/0/default.jpg"
979,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009011610009_0001/977,1366,245,327/245,/0/default.jpg"
980,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009032703012_0235/787,1166,804,832/401,/0/default.jpg"
981,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013122024016_0159/427,799,1661,1975/415,/0/default.jpg"
983,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009042204096_0006/295,401,1980,3075/495,/0/default.jpg"
984,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010031212001_0027/299,132,3515,2847/439,355/0/default.jpg"
985,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2006112101076_0207/140,227,1651,2597/412,/0/default.jpg"
986,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008033104042_0361/314,481,1203,1445/300,/0/default.jpg"
989,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011032506144_0030/493,723,633,929/316,/0/default.jpg"
991,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014031426011_0085/190,509,3705,2219/462,277/0/default.jpg"
994,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018092428001_0069/131,202,2382,1772/595,443/0/default.jpg"
995,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009020503024_0003/1187,1253,326,383/326,/0/default.jpg"
996,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008121603018_0050/450,605,1334,1684/333,/0/default.jpg"
999,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018031348118_0375/139,1003,720,1554/359,/0/default.jpg"
1003,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012012424002_0349/450,1467,1613,208/1613,208/0/default.jpg"
1004,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009033103004_0113/520,1084,1348,911/673,455/0/default.jpg"
1007,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009061503008_0113/307,1679,1280,1102/319,275/0/default.jpg"
1009,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012071724001_0079/220,299,2381,1890/594,472/0/default.jpg"
1010,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011100623001_0083/44,145,6637,2614/829,326/0/default.jpg"
1012,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010031710001_0339/52,247,1551,2433/387,/0/default.jpg"
1013,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014032128005_0018/179,215,2928,3676/366,/0/default.jpg"
1014,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009031803019_0007/962,1889,201,228/201,/0/default.jpg"
1015,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015102229008_0234/14,1143,143,467/143,/0/default.jpg"
1016,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010081920013_0105/144,254,1095,241/1095,241/0/default.jpg"
1018,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013091124009_0377/47,24,1142,385/1142,385/0/default.jpg"
1020,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016081729002_0017/113,432,2080,3163/260,/0/default.jpg"
1021,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017062948067_0156/124,271,2229,3333/278,/0/default.jpg"
1022,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012010412004_0017/182,1062,3828,2322/478,290/0/default.jpg"
1023,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015020524002_0781/105,1173,311,338/311,/0/default.jpg"
1025,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011121410005_0060/1818,851,211,139/211,139/0/default.jpg"
1029,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017102348005_0009/279,195,1753,2714/437,/0/default.jpg"
1031,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014030308022_0048/577,2336,356,106/356,106/0/default.jpg"
1033,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009081212003_0134/512,646,1011,1538/505,/0/default.jpg"
1034,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2007042612004_0170/414,400,354,345/354,345/0/default.jpg"
1035,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017060248055_0380/218,2376,237,312/237,/0/default.jpg"
1038,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009013000081_0287/261,815,1479,668/739,334/0/default.jpg"
1040,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011060804028_0443/252,406,1583,2419/395,/0/default.jpg"
1042,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015102229005_0778/453,257,199,199/199,199/0/default.jpg"
1043,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2019010728002_0388/850,244,1020,628/509,313/0/default.jpg"
1044,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009033103035_0003/205,125,1781,2639/444,/0/default.jpg"
1045,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017111748268_0001/0,0,2935,4389/365,/0/default.jpg"
1046,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009070700083_0075/431,296,830,545/415,272/0/default.jpg"
1047,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010021700062_0399/1299,2207,568,312/568,312/0/default.jpg"
1048,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013101024009_0545/197,747,1415,1677/353,/0/default.jpg"
1049,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2011053104182_0090/1021,1978,649,575/324,287/0/default.jpg"
1051,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010032303034_0377/243,1827,1269,1400/317,/0/default.jpg"
1056,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017070727001_0240/127,1763,203,208/203,/0/default.jpg"
1057,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017110108015_0023/235,2872,1278,573/639,286/0/default.jpg"
1058,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2014090324013_0451/227,277,2096,308/2096,308/0/default.jpg"
1059,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2009072900048_0047/54,1448,1353,991/676,495/0/default.jpg"
1060,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010070706062_0087/23,394,1770,2505/442,/0/default.jpg"
1061,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013101424013_0154/86,359,1103,997/551,498/0/default.jpg"
1062,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2018061448500_0049/1339,3256,472,104/472,104/0/default.jpg"
1064,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2012010310001_0020/3132,1900,237,168/237,168/0/default.jpg"
1066,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2015032029001_0315/53,793,3393,3234/423,403/0/default.jpg"
1067,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016122229002_0648/276,2937,2352,955/1175,477/0/default.jpg"
1068,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2010062306055_0559/83,304,2898,1346/724,336/0/default.jpg"
1069,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2008012312001_0964/635,1023,818,1164/409,/0/default.jpg"
1070,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013120328007_0161/194,549,303,302/303,302/0/default.jpg"
1072,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2013040824028_0465/1286,1256,1441,955/720,477/0/default.jpg"
1074,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2016030248048_0144/628,537,2524,3716/315,/0/default.jpg"
1075,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2017101026002_0027/222,380,2025,3215/505,/0/default.jpg"
1076,"https://www.nb.no/services/image/resolver/URN:NBN:no-nb_digibok_2020060428003_0119/131,1670,439,456/439,/0/default.jpg"
